subject	stim	trial	native	AT	w1_bnc_freq	w1_and_bnc_freq	w2_bnc_freq	and_w2_bnc_freq	stim_type	phrasal_freq	phrasal_length	length_stay	age_expose
34	well_and_alive	57	Non-native speaker	1178	142377	1832	4039	49	rev	0	12	36	10
34	west_and_east	117	Non-native speaker	1116	21019	594	17261	659	rev	63	11	36	10
34	white_and_black	32	Non-native speaker	1276	23427	911	23864	927	rev	51	13	36	10
34	wife_and_husband	123	Non-native speaker	1303	16474	1450	10725	97	rev	9	14	36	10
35	alive_and_well	26	Non-native speaker	1492	4039	431	142377	1162	bi	114	12	7	14
35	backwards_and_forwards	61	Non-native speaker	1627	1739	343	1470	262	bi	223	20	7	14
35	black_and_white	5	Non-native speaker	1511	23864	2058	23427	2388	bi	1096	13	7	14
35	bread_and_butter	50	Non-native speaker	1351	3637	886	2087	307	bi	204	14	7	14
35	cat_and_mouse	114	Non-native speaker	946	3847	180	1856	96	bi	37	11	7	14
35	day_and_night	87	Non-native speaker	977	60221	2676	34976	437	bi	319	11	7	14
35	development_and_research	56	Non-native speaker	2177	32000	1733	26688	789	rev	4	22	7	14
35	east_and_west	71	Non-native speaker	1221	17261	931	21019	1183	bi	380	11	7	14
35	effect_and_cause	88	Non-native speaker	1488	23149	12883	12883	264	rev	2	14	7	14
35	food_and_drink	33	Non-native speaker	1474	18689	2347	7691	606	bi	338	12	7	14
35	friends_and_family	60	Non-native speaker	1533	14540	1479	33713	974	rev	101	16	7	14
35	heart_and_soul	42	Non-native speaker	1381	13323	647	2909	190	bi	57	12	7	14
35	husband_and_wife	11	Non-native speaker	1426	10725	1037	16474	577	bi	406	14	7	14
35	king_and_queen	77	Non-native speaker	1151	15765	691	7717	257	bi	87	12	7	14
35	magazines_and_newspapers	43	Non-native speaker	2073	1670	232	3413	154	rev	32	22	7	14
35	mother_and_child	102	Non-native speaker	1563	24401	1681	23669	632	bi	91	14	7	14
35	name_and_address	90	Non-native speaker	1229	25473	1454	6863	584	bi	516	14	7	14
35	past_and_present	109	Non-native speaker	1567	25393	983	24863	492	bi	251	14	7	14
35	peace_and_war	4	Non-native speaker	1363	8703	937	27280	191	rev	22	11	7	14
35	profit_and_loss	99	Non-native speaker	1571	5884	532	11476	608	bi	363	13	7	14
35	punishment_and_crime	30	Non-native speaker	1679	2215	83	6922	137	rev	0	18	7	14
35	sell_and_buy	117	Non-native speaker	1138	7606	97	12293	533	rev	3	10	7	14
35	shares_and_stocks	91	Non-native speaker	1404	8388	258	1688	26	rev	0	15	7	14
35	silver_and_gold	47	Non-native speaker	1598	4883	321	7563	472	rev	52	13	7	14
35	sisters_and_brothers	82	Non-native speaker	1745	1960	141	3513	75	rev	15	18	7	14
35	sound_and_safe	93	Non-native speaker	1391	13821	508	6671	225	rev	4	12	7	14
35	state_and_church	112	Non-native speaker	2073	35580	1467	20207	203	rev	4	14	7	14
35	suffering_and_pain	16	Non-native speaker	1692	4180	185	7012	245	rev	4	16	7	14
35	supply_and_demand	123	Non-native speaker	1389	9550	616	10907	395	bi	177	15	7	14
35	television_and_radio	85	Non-native speaker	2125	9773	668	8733	479	rev	151	18	7	14
35	women_and_men	118	Non-native speaker	1285	38240	2015	37104	761	rev	251	11	7	14
35	write_and_read	7	Non-native speaker	1355	10649	254	22166	669	rev	2	12	7	14
35	wrong_and_right	21	Non-native speaker	1444	15505	435	90699	686	rev	0	13	7	14
36	address_and_name	93	Non-native speaker	858	6863	386	25473	76	rev	1	14	30	8
36	body_and_mind	45	Non-native speaker	775	24657	1224	27103	173	rev	51	11	30	8
36	brothers_and_sisters	84	Non-native speaker	983	3513	524	1960	376	bi	318	18	30	8
36	butter_and_bread	12	Non-native speaker	568	2087	340	3637	146	rev	0	14	30	8
36	buy_and_sell	67	Non-native speaker	757	12293	240	7606	431	bi	84	10	30	8
36	cause_and_effect	90	Non-native speaker	964	12883	370	23149	270	bi	143	14	30	8
36	child_and_mother	104	Non-native speaker	740	23669	737	24401	426	rev	5	14	30	8
36	church_and_state	96	Non-native speaker	1310	20207	1231	35580	605	bi	102	14	30	8
36	crime_and_punishment	24	Non-native speaker	990	6922	682	2215	193	bi	109	18	30	8
36	demand_and_supply	50	Non-native speaker	933	10907	405	9550	310	rev	80	15	30	8
36	drink_and_food	42	Non-native speaker	815	7691	624	18689	818	rev	4	12	30	8
36	family_and_friends	53	Non-native speaker	866	33713	1866	14540	870	bi	331	16	30	8
36	flora_and_fauna	81	Non-native speaker	872	954	181	358	140	bi	132	13	30	8
36	fork_and_knife	85	Non-native speaker	896	844	74	2589	19	rev	4	12	30	8
36	forwards_and_backwards	15	Non-native speaker	1162	1470	240	1739	82	rev	60	20	30	8
36	gold_and_silver	17	Non-native speaker	783	7563	587	4883	490	bi	173	13	30	8
36	groom_and_bride	33	Non-native speaker	670	499	40	1088	7	rev	0	13	30	8
36	loss_and_profit	115	Non-native speaker	864	11476	296	5884	168	rev	0	13	30	8
36	mix_and_match	43	Non-native speaker	793	2663	100	9361	119	bi	43	11	30	8
36	mouse_and_cat	62	Non-native speaker	853	1856	83	3847	43	rev	0	11	30	8
36	newspapers_and_magazines	108	Non-native speaker	1599	3413	474	1670	198	bi	96	22	30	8
36	night_and_day	79	Non-native speaker	732	34976	1517	60221	262	rev	110	11	30	8
36	pain_and_suffering	30	Non-native speaker	789	7012	800	4180	257	bi	83	16	30	8
36	present_and_past	92	Non-native speaker	896	24863	647	25393	185	rev	25	14	30	8
36	purposes_and_intents	103	Non-native speaker	1303	5833	209	119	1	rev	0	18	30	8
36	queen_and_king	88	Non-native speaker	823	7717	276	15765	225	rev	0	12	30	8
36	radio_and_television	124	Non-native speaker	1184	8733	682	9773	693	bi	275	18	30	8
36	read_and_write	19	Non-native speaker	770	22166	581	10649	532	bi	133	12	30	8
36	research_and_development	8	Non-native speaker	1113	26688	1937	32000	2352	bi	739	22	30	8
36	right_and_wrong	68	Non-native speaker	885	90699	2041	15505	194	bi	144	13	30	8
36	safe_and_sound	46	Non-native speaker	736	6671	587	13821	374	bi	46	12	30	8
36	sciences_and_arts	44	Non-native speaker	1084	2074	160	5308	116	rev	2	15	30	8
36	soul_and_heart	27	Non-native speaker	964	2909	145	13323	140	rev	1	12	30	8
36	stocks_and_shares	89	Non-native speaker	1061	1688	197	8388	153	bi	74	15	30	8
36	sweet_and_sour	119	Non-native speaker	1115	3477	259	622	68	bi	36	12	30	8
36	trial_and_error	6	Non-native speaker	826	6386	352	8703	187	bi	156	13	30	8
36	war_and_peace	47	Non-native speaker	791	27280	1375	8703	335	bi	72	11	30	8
36	well_and_alive	57	Non-native speaker	840	142377	1832	4039	49	rev	0	12	30	8
36	west_and_east	117	Non-native speaker	945	21019	594	17261	659	rev	63	11	30	8
36	white_and_black	32	Non-native speaker	710	23427	911	23864	927	rev	51	13	30	8
36	wife_and_husband	123	Non-native speaker	813	16474	1450	10725	97	rev	9	14	30	8
37	alive_and_well	26	Non-native speaker	943	4039	431	142377	1162	bi	114	12	54	11
37	arts_and_sciences	62	Non-native speaker	1288	5308	628	2074	60	bi	52	15	54	11
37	backwards_and_forwards	61	Non-native speaker	1367	1739	343	1470	262	bi	223	20	54	11
37	black_and_white	5	Non-native speaker	941	23864	2058	23427	2388	bi	1096	13	54	11
37	bread_and_butter	50	Non-native speaker	980	3637	886	2087	307	bi	204	14	54	11
37	bride_and_groom	25	Non-native speaker	932	1088	155	499	109	bi	97	13	54	11
37	cat_and_mouse	114	Non-native speaker	1003	3847	180	1856	96	bi	37	11	54	11
37	day_and_night	87	Non-native speaker	1189	60221	2676	34976	437	bi	319	11	54	11
37	development_and_research	56	Non-native speaker	1418	32000	1733	26688	789	rev	4	22	54	11
37	east_and_west	71	Non-native speaker	959	17261	931	21019	1183	bi	380	11	54	11
37	effect_and_cause	88	Non-native speaker	1135	23149	12883	12883	264	rev	2	14	54	11
37	error_and_trial	24	Non-native speaker	1258	3809	96	6386	41	rev	0	13	54	11
37	fauna_and_flora	83	Non-native speaker	1177	358	61	954	74	rev	38	13	54	11
37	food_and_drink	33	Non-native speaker	895	18689	2347	7691	606	bi	338	12	54	11
37	friends_and_family	60	Non-native speaker	1008	14540	1479	33713	974	rev	101	16	54	11
37	heart_and_soul	42	Non-native speaker	1033	13323	647	2909	190	bi	57	12	54	11
37	husband_and_wife	11	Non-native speaker	1036	10725	1037	16474	577	bi	406	14	54	11
37	intents_and_purposes	73	Non-native speaker	1650	119	110	5833	182	bi	109	18	54	11
37	king_and_queen	77	Non-native speaker	1258	15765	691	7717	257	bi	87	12	54	11
37	knife_and_fork	86	Non-native speaker	993	2589	318	844	101	bi	87	12	54	11
37	magazines_and_newspapers	43	Non-native speaker	1485	1670	232	3413	154	rev	32	22	54	11
37	match_and_mix	41	Non-native speaker	2116	9361	232	2663	116	rev	0	11	54	11
37	mind_and_body	13	Non-native speaker	1094	27103	1084	24657	493	bi	139	11	54	11
37	mother_and_child	102	Non-native speaker	1186	24401	1681	23669	632	bi	91	14	54	11
37	name_and_address	90	Non-native speaker	1377	25473	1454	6863	584	bi	516	14	54	11
37	past_and_present	109	Non-native speaker	1039	25393	983	24863	492	bi	251	14	54	11
37	peace_and_war	4	Non-native speaker	930	8703	937	27280	191	rev	22	11	54	11
37	profit_and_loss	99	Non-native speaker	1126	5884	532	11476	608	bi	363	13	54	11
37	punishment_and_crime	30	Non-native speaker	1131	2215	83	6922	137	rev	0	18	54	11
37	sell_and_buy	117	Non-native speaker	1345	7606	97	12293	533	rev	3	10	54	11
37	shares_and_stocks	91	Non-native speaker	1562	8388	258	1688	26	rev	0	15	54	11
37	silver_and_gold	47	Non-native speaker	1366	4883	321	7563	472	rev	52	13	54	11
37	sisters_and_brothers	82	Non-native speaker	1430	1960	141	3513	75	rev	15	18	54	11
37	sound_and_safe	93	Non-native speaker	939	13821	508	6671	225	rev	4	12	54	11
37	sour_and_sweet	97	Non-native speaker	1218	622	19	3477	190	rev	0	12	54	11
37	state_and_church	112	Non-native speaker	1125	35580	1467	20207	203	rev	4	14	54	11
37	suffering_and_pain	16	Non-native speaker	1227	4180	185	7012	245	rev	4	16	54	11
37	supply_and_demand	123	Non-native speaker	1226	9550	616	10907	395	bi	177	15	54	11
37	television_and_radio	85	Non-native speaker	1321	9773	668	8733	479	rev	151	18	54	11
37	women_and_men	118	Non-native speaker	1438	38240	2015	37104	761	rev	251	11	54	11
37	write_and_read	7	Non-native speaker	944	10649	254	22166	669	rev	2	12	54	11
37	wrong_and_right	21	Non-native speaker	1406	15505	435	90699	686	rev	0	13	54	11
38	address_and_name	93	Non-native speaker	1138	6863	386	25473	76	rev	1	14	38	7
38	body_and_mind	45	Non-native speaker	1153	24657	1224	27103	173	rev	51	11	38	7
38	brothers_and_sisters	84	Non-native speaker	1399	3513	524	1960	376	bi	318	18	38	7
38	butter_and_bread	12	Non-native speaker	806	2087	340	3637	146	rev	0	14	38	7
38	buy_and_sell	67	Non-native speaker	1005	12293	240	7606	431	bi	84	10	38	7
38	cause_and_effect	90	Non-native speaker	1230	12883	370	23149	270	bi	143	14	38	7
38	child_and_mother	104	Non-native speaker	1061	23669	737	24401	426	rev	5	14	38	7
38	church_and_state	96	Non-native speaker	1284	20207	1231	35580	605	bi	102	14	38	7
38	crime_and_punishment	24	Non-native speaker	1298	6922	682	2215	193	bi	109	18	38	7
38	demand_and_supply	50	Non-native speaker	1263	10907	405	9550	310	rev	80	15	38	7
38	drink_and_food	42	Non-native speaker	1086	7691	624	18689	818	rev	4	12	38	7
38	family_and_friends	53	Non-native speaker	1263	33713	1866	14540	870	bi	331	16	38	7
38	flora_and_fauna	81	Non-native speaker	1098	954	181	358	140	bi	132	13	38	7
38	fork_and_knife	85	Non-native speaker	1175	844	74	2589	19	rev	4	12	38	7
38	forwards_and_backwards	15	Non-native speaker	1497	1470	240	1739	82	rev	60	20	38	7
38	gold_and_silver	17	Non-native speaker	960	7563	587	4883	490	bi	173	13	38	7
38	groom_and_bride	33	Non-native speaker	1005	499	40	1088	7	rev	0	13	38	7
38	loss_and_profit	115	Non-native speaker	1235	11476	296	5884	168	rev	0	13	38	7
38	men_and_women	91	Non-native speaker	1030	37104	3434	38240	2807	bi	1956	11	38	7
38	mix_and_match	43	Non-native speaker	917	2663	100	9361	119	bi	43	11	38	7
38	mouse_and_cat	62	Non-native speaker	916	1856	83	3847	43	rev	0	11	38	7
38	newspapers_and_magazines	108	Non-native speaker	2094	3413	474	1670	198	bi	96	22	38	7
38	night_and_day	79	Non-native speaker	1011	34976	1517	60221	262	rev	110	11	38	7
38	pain_and_suffering	30	Non-native speaker	874	7012	800	4180	257	bi	83	16	38	7
38	present_and_past	92	Non-native speaker	1186	24863	647	25393	185	rev	25	14	38	7
38	purposes_and_intents	103	Non-native speaker	1629	5833	209	119	1	rev	0	18	38	7
38	queen_and_king	88	Non-native speaker	961	7717	276	15765	225	rev	0	12	38	7
38	radio_and_television	124	Non-native speaker	1416	8733	682	9773	693	bi	275	18	38	7
38	read_and_write	19	Non-native speaker	1000	22166	581	10649	532	bi	133	12	38	7
38	research_and_development	8	Non-native speaker	1225	26688	1937	32000	2352	bi	739	22	38	7
38	right_and_wrong	68	Non-native speaker	972	90699	2041	15505	194	bi	144	13	38	7
38	safe_and_sound	46	Non-native speaker	915	6671	587	13821	374	bi	46	12	38	7
38	sciences_and_arts	44	Non-native speaker	1364	2074	160	5308	116	rev	2	15	38	7
38	soul_and_heart	27	Non-native speaker	1087	2909	145	13323	140	rev	1	12	38	7
38	stocks_and_shares	89	Non-native speaker	1532	1688	197	8388	153	bi	74	15	38	7
38	sweet_and_sour	119	Non-native speaker	1322	3477	259	622	68	bi	36	12	38	7
38	trial_and_error	6	Non-native speaker	772	6386	352	8703	187	bi	156	13	38	7
38	war_and_peace	47	Non-native speaker	1126	27280	1375	8703	335	bi	72	11	38	7
38	well_and_alive	57	Non-native speaker	1043	142377	1832	4039	49	rev	0	12	38	7
38	west_and_east	117	Non-native speaker	1238	21019	594	17261	659	rev	63	11	38	7
38	white_and_black	32	Non-native speaker	945	23427	911	23864	927	rev	51	13	38	7
38	wife_and_husband	123	Non-native speaker	1385	16474	1450	10725	97	rev	9	14	38	7
39	alive_and_well	26	Non-native speaker	1067	4039	431	142377	1162	bi	114	12	8	12
39	arts_and_sciences	62	Non-native speaker	1656	5308	628	2074	60	bi	52	15	8	12
39	backwards_and_forwards	61	Non-native speaker	1665	1739	343	1470	262	bi	223	20	8	12
39	black_and_white	5	Non-native speaker	781	23864	2058	23427	2388	bi	1096	13	8	12
39	bread_and_butter	50	Non-native speaker	866	3637	886	2087	307	bi	204	14	8	12
39	bride_and_groom	25	Non-native speaker	1619	1088	155	499	109	bi	97	13	8	12
39	cat_and_mouse	114	Non-native speaker	970	3847	180	1856	96	bi	37	11	8	12
39	day_and_night	87	Non-native speaker	959	60221	2676	34976	437	bi	319	11	8	12
39	development_and_research	56	Non-native speaker	1596	32000	1733	26688	789	rev	4	22	8	12
39	east_and_west	71	Non-native speaker	928	17261	931	21019	1183	bi	380	11	8	12
39	effect_and_cause	88	Non-native speaker	1180	23149	12883	12883	264	rev	2	14	8	12
39	error_and_trial	24	Non-native speaker	1845	3809	96	6386	41	rev	0	13	8	12
39	fauna_and_flora	83	Non-native speaker	1289	358	61	954	74	rev	38	13	8	12
39	food_and_drink	33	Non-native speaker	1282	18689	2347	7691	606	bi	338	12	8	12
39	friends_and_family	60	Non-native speaker	1039	14540	1479	33713	974	rev	101	16	8	12
39	heart_and_soul	42	Non-native speaker	927	13323	647	2909	190	bi	57	12	8	12
39	husband_and_wife	11	Non-native speaker	1139	10725	1037	16474	577	bi	406	14	8	12
39	intents_and_purposes	73	Non-native speaker	1548	119	110	5833	182	bi	109	18	8	12
39	king_and_queen	77	Non-native speaker	952	15765	691	7717	257	bi	87	12	8	12
39	knife_and_fork	86	Non-native speaker	905	2589	318	844	101	bi	87	12	8	12
39	magazines_and_newspapers	43	Non-native speaker	1076	1670	232	3413	154	rev	32	22	8	12
39	match_and_mix	41	Non-native speaker	1057	9361	232	2663	116	rev	0	11	8	12
39	mind_and_body	13	Non-native speaker	1055	27103	1084	24657	493	bi	139	11	8	12
39	name_and_address	90	Non-native speaker	1055	25473	1454	6863	584	bi	516	14	8	12
39	past_and_present	109	Non-native speaker	949	25393	983	24863	492	bi	251	14	8	12
39	peace_and_war	4	Non-native speaker	928	8703	937	27280	191	rev	22	11	8	12
39	profit_and_loss	99	Non-native speaker	1429	5884	532	11476	608	bi	363	13	8	12
39	punishment_and_crime	30	Non-native speaker	1169	2215	83	6922	137	rev	0	18	8	12
39	sell_and_buy	117	Non-native speaker	1006	7606	97	12293	533	rev	3	10	8	12
39	shares_and_stocks	91	Non-native speaker	1290	8388	258	1688	26	rev	0	15	8	12
39	silver_and_gold	47	Non-native speaker	1207	4883	321	7563	472	rev	52	13	8	12
39	sisters_and_brothers	82	Non-native speaker	795	1960	141	3513	75	rev	15	18	8	12
39	sound_and_safe	93	Non-native speaker	966	13821	508	6671	225	rev	4	12	8	12
39	sour_and_sweet	97	Non-native speaker	1326	622	19	3477	190	rev	0	12	8	12
39	suffering_and_pain	16	Non-native speaker	1196	4180	185	7012	245	rev	4	16	8	12
39	supply_and_demand	123	Non-native speaker	1390	9550	616	10907	395	bi	177	15	8	12
39	television_and_radio	85	Non-native speaker	1472	9773	668	8733	479	rev	151	18	8	12
39	women_and_men	118	Non-native speaker	1197	38240	2015	37104	761	rev	251	11	8	12
39	write_and_read	7	Non-native speaker	998	10649	254	22166	669	rev	2	12	8	12
39	wrong_and_right	21	Non-native speaker	887	15505	435	90699	686	rev	0	13	8	12
3	alive_and_well	26	Native speaker	864	4039	431	142377	1162	bi	114	12	9999	9999
3	arts_and_sciences	62	Native speaker	1094	5308	628	2074	60	bi	52	15	9999	9999
3	backwards_and_forwards	61	Native speaker	1046	1739	343	1470	262	bi	223	20	9999	9999
3	black_and_white	5	Native speaker	812	23864	2058	23427	2388	bi	1096	13	9999	9999
3	bread_and_butter	50	Native speaker	723	3637	886	2087	307	bi	204	14	9999	9999
3	bride_and_groom	25	Native speaker	783	1088	155	499	109	bi	97	13	9999	9999
3	cat_and_mouse	114	Native speaker	790	3847	180	1856	96	bi	37	11	9999	9999
3	day_and_night	87	Native speaker	743	60221	2676	34976	437	bi	319	11	9999	9999
3	development_and_research	56	Native speaker	1330	32000	1733	26688	789	rev	4	22	9999	9999
3	east_and_west	71	Native speaker	2335	17261	931	21019	1183	bi	380	11	9999	9999
3	effect_and_cause	88	Native speaker	1120	23149	12883	12883	264	rev	2	14	9999	9999
3	error_and_trial	24	Native speaker	908	3809	96	6386	41	rev	0	13	9999	9999
3	fauna_and_flora	83	Native speaker	916	358	61	954	74	rev	38	13	9999	9999
3	food_and_drink	33	Native speaker	681	18689	2347	7691	606	bi	338	12	9999	9999
3	friends_and_family	60	Native speaker	927	14540	1479	33713	974	rev	101	16	9999	9999
3	heart_and_soul	42	Native speaker	816	13323	647	2909	190	bi	57	12	9999	9999
3	husband_and_wife	11	Native speaker	776	10725	1037	16474	577	bi	406	14	9999	9999
3	intents_and_purposes	73	Native speaker	1389	119	110	5833	182	bi	109	18	9999	9999
3	king_and_queen	77	Native speaker	755	15765	691	7717	257	bi	87	12	9999	9999
3	knife_and_fork	86	Native speaker	877	2589	318	844	101	bi	87	12	9999	9999
3	magazines_and_newspapers	43	Native speaker	1261	1670	232	3413	154	rev	32	22	9999	9999
3	match_and_mix	41	Native speaker	909	9361	232	2663	116	rev	0	11	9999	9999
3	mind_and_body	13	Native speaker	787	27103	1084	24657	493	bi	139	11	9999	9999
3	mother_and_child	102	Native speaker	940	24401	1681	23669	632	bi	91	14	9999	9999
3	name_and_address	90	Native speaker	937	25473	1454	6863	584	bi	516	14	9999	9999
3	past_and_present	109	Native speaker	969	25393	983	24863	492	bi	251	14	9999	9999
3	peace_and_war	4	Native speaker	740	8703	937	27280	191	rev	22	11	9999	9999
3	profit_and_loss	99	Native speaker	898	5884	532	11476	608	bi	363	13	9999	9999
3	punishment_and_crime	30	Native speaker	1056	2215	83	6922	137	rev	0	18	9999	9999
3	sell_and_buy	117	Native speaker	869	7606	97	12293	533	rev	3	10	9999	9999
3	shares_and_stocks	91	Native speaker	1068	8388	258	1688	26	rev	0	15	9999	9999
3	silver_and_gold	47	Native speaker	896	4883	321	7563	472	rev	52	13	9999	9999
3	sisters_and_brothers	82	Native speaker	1068	1960	141	3513	75	rev	15	18	9999	9999
3	sound_and_safe	93	Native speaker	1098	13821	508	6671	225	rev	4	12	9999	9999
3	sour_and_sweet	97	Native speaker	998	622	19	3477	190	rev	0	12	9999	9999
3	state_and_church	112	Native speaker	1128	35580	1467	20207	203	rev	4	14	9999	9999
3	suffering_and_pain	16	Native speaker	1018	4180	185	7012	245	rev	4	16	9999	9999
3	supply_and_demand	123	Native speaker	1078	9550	616	10907	395	bi	177	15	9999	9999
3	television_and_radio	85	Native speaker	1065	9773	668	8733	479	rev	151	18	9999	9999
3	women_and_men	118	Native speaker	777	38240	2015	37104	761	rev	251	11	9999	9999
3	write_and_read	7	Native speaker	907	10649	254	22166	669	rev	2	12	9999	9999
3	wrong_and_right	21	Native speaker	869	15505	435	90699	686	rev	0	13	9999	9999
40	address_and_name	93	Non-native speaker	1143	6863	386	25473	76	rev	1	14	23	5
40	body_and_mind	45	Non-native speaker	1031	24657	1224	27103	173	rev	51	11	23	5
40	brothers_and_sisters	84	Non-native speaker	1375	3513	524	1960	376	bi	318	18	23	5
40	butter_and_bread	12	Non-native speaker	970	2087	340	3637	146	rev	0	14	23	5
40	buy_and_sell	67	Non-native speaker	961	12293	240	7606	431	bi	84	10	23	5
40	cause_and_effect	90	Non-native speaker	805	12883	370	23149	270	bi	143	14	23	5
40	child_and_mother	104	Non-native speaker	1019	23669	737	24401	426	rev	5	14	23	5
40	church_and_state	96	Non-native speaker	1038	20207	1231	35580	605	bi	102	14	23	5
40	crime_and_punishment	24	Non-native speaker	1188	6922	682	2215	193	bi	109	18	23	5
40	demand_and_supply	50	Non-native speaker	1183	10907	405	9550	310	rev	80	15	23	5
40	drink_and_food	42	Non-native speaker	901	7691	624	18689	818	rev	4	12	23	5
40	family_and_friends	53	Non-native speaker	1241	33713	1866	14540	870	bi	331	16	23	5
40	flora_and_fauna	81	Non-native speaker	1073	954	181	358	140	bi	132	13	23	5
40	fork_and_knife	85	Non-native speaker	835	844	74	2589	19	rev	4	12	23	5
40	forwards_and_backwards	15	Non-native speaker	1354	1470	240	1739	82	rev	60	20	23	5
40	gold_and_silver	17	Non-native speaker	1070	7563	587	4883	490	bi	173	13	23	5
40	groom_and_bride	33	Non-native speaker	1274	499	40	1088	7	rev	0	13	23	5
40	loss_and_profit	115	Non-native speaker	1130	11476	296	5884	168	rev	0	13	23	5
40	men_and_women	91	Non-native speaker	913	37104	3434	38240	2807	bi	1956	11	23	5
40	mix_and_match	43	Non-native speaker	900	2663	100	9361	119	bi	43	11	23	5
40	mouse_and_cat	62	Non-native speaker	785	1856	83	3847	43	rev	0	11	23	5
40	newspapers_and_magazines	108	Non-native speaker	1685	3413	474	1670	198	bi	96	22	23	5
40	night_and_day	79	Non-native speaker	968	34976	1517	60221	262	rev	110	11	23	5
40	pain_and_suffering	30	Non-native speaker	1102	7012	800	4180	257	bi	83	16	23	5
40	present_and_past	92	Non-native speaker	1033	24863	647	25393	185	rev	25	14	23	5
40	purposes_and_intents	103	Non-native speaker	1639	5833	209	119	1	rev	0	18	23	5
40	queen_and_king	88	Non-native speaker	931	7717	276	15765	225	rev	0	12	23	5
40	radio_and_television	124	Non-native speaker	1302	8733	682	9773	693	bi	275	18	23	5
40	read_and_write	19	Non-native speaker	1922	22166	581	10649	532	bi	133	12	23	5
40	research_and_development	8	Non-native speaker	1218	26688	1937	32000	2352	bi	739	22	23	5
40	right_and_wrong	68	Non-native speaker	936	90699	2041	15505	194	bi	144	13	23	5
40	safe_and_sound	46	Non-native speaker	1123	6671	587	13821	374	bi	46	12	23	5
40	sciences_and_arts	44	Non-native speaker	1270	2074	160	5308	116	rev	2	15	23	5
40	soul_and_heart	27	Non-native speaker	1037	2909	145	13323	140	rev	1	12	23	5
40	stocks_and_shares	89	Non-native speaker	1315	1688	197	8388	153	bi	74	15	23	5
40	sweet_and_sour	119	Non-native speaker	1170	3477	259	622	68	bi	36	12	23	5
40	trial_and_error	6	Non-native speaker	865	6386	352	8703	187	bi	156	13	23	5
40	war_and_peace	47	Non-native speaker	1113	27280	1375	8703	335	bi	72	11	23	5
40	well_and_alive	57	Non-native speaker	1006	142377	1832	4039	49	rev	0	12	23	5
40	west_and_east	117	Non-native speaker	1080	21019	594	17261	659	rev	63	11	23	5
40	white_and_black	32	Non-native speaker	916	23427	911	23864	927	rev	51	13	23	5
40	wife_and_husband	123	Non-native speaker	1097	16474	1450	10725	97	rev	9	14	23	5
41	alive_and_well	26	Non-native speaker	1086	4039	431	142377	1162	bi	114	12	9	12
41	backwards_and_forwards	61	Non-native speaker	1491	1739	343	1470	262	bi	223	20	9	12
41	black_and_white	5	Non-native speaker	991	23864	2058	23427	2388	bi	1096	13	9	12
41	bread_and_butter	50	Non-native speaker	797	3637	886	2087	307	bi	204	14	9	12
41	cat_and_mouse	114	Non-native speaker	1007	3847	180	1856	96	bi	37	11	9	12
41	day_and_night	87	Non-native speaker	1175	60221	2676	34976	437	bi	319	11	9	12
41	development_and_research	56	Non-native speaker	1408	32000	1733	26688	789	rev	4	22	9	12
41	east_and_west	71	Non-native speaker	2047	17261	931	21019	1183	bi	380	11	9	12
41	effect_and_cause	88	Non-native speaker	1239	23149	12883	12883	264	rev	2	14	9	12
41	error_and_trial	24	Non-native speaker	1014	3809	96	6386	41	rev	0	13	9	12
41	fauna_and_flora	83	Non-native speaker	989	358	61	954	74	rev	38	13	9	12
41	food_and_drink	33	Non-native speaker	1081	18689	2347	7691	606	bi	338	12	9	12
41	friends_and_family	60	Non-native speaker	1523	14540	1479	33713	974	rev	101	16	9	12
41	heart_and_soul	42	Non-native speaker	1177	13323	647	2909	190	bi	57	12	9	12
41	husband_and_wife	11	Non-native speaker	937	10725	1037	16474	577	bi	406	14	9	12
41	intents_and_purposes	73	Non-native speaker	1360	119	110	5833	182	bi	109	18	9	12
41	king_and_queen	77	Non-native speaker	935	15765	691	7717	257	bi	87	12	9	12
41	knife_and_fork	86	Non-native speaker	1067	2589	318	844	101	bi	87	12	9	12
41	magazines_and_newspapers	43	Non-native speaker	1986	1670	232	3413	154	rev	32	22	9	12
41	match_and_mix	41	Non-native speaker	1041	9361	232	2663	116	rev	0	11	9	12
41	mind_and_body	13	Non-native speaker	1022	27103	1084	24657	493	bi	139	11	9	12
41	mother_and_child	102	Non-native speaker	1234	24401	1681	23669	632	bi	91	14	9	12
41	name_and_address	90	Non-native speaker	1296	25473	1454	6863	584	bi	516	14	9	12
41	past_and_present	109	Non-native speaker	1046	25393	983	24863	492	bi	251	14	9	12
41	peace_and_war	4	Non-native speaker	808	8703	937	27280	191	rev	22	11	9	12
41	profit_and_loss	99	Non-native speaker	1085	5884	532	11476	608	bi	363	13	9	12
41	punishment_and_crime	30	Non-native speaker	1334	2215	83	6922	137	rev	0	18	9	12
41	sell_and_buy	117	Non-native speaker	1741	7606	97	12293	533	rev	3	10	9	12
41	shares_and_stocks	91	Non-native speaker	1246	8388	258	1688	26	rev	0	15	9	12
41	silver_and_gold	47	Non-native speaker	1126	4883	321	7563	472	rev	52	13	9	12
41	sisters_and_brothers	82	Non-native speaker	1220	1960	141	3513	75	rev	15	18	9	12
41	sound_and_safe	93	Non-native speaker	983	13821	508	6671	225	rev	4	12	9	12
41	state_and_church	112	Non-native speaker	1490	35580	1467	20207	203	rev	4	14	9	12
